,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
9622,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,12,0
9623,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,14,0
9624,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,33,1
9625,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,3,0
9626,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,3,0
9627,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,6,0
9628,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,2,0
9629,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,40,0
9630,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,31,1
9631,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0
9632,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,34,0
9633,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,11,0
9634,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,11,0
9635,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,24,0
9636,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,2,0
9637,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,20,0
9638,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,13,0
9639,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,11,0
9640,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,23,0
9641,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,10,0
9642,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,3,0
9643,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,40,0
9644,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,6,0
9645,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,11,0
9646,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,3,0
9647,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,5,0
9648,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,7,0
9649,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,10,0
9650,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,11,0
9651,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,27,0
9652,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,7,0
9653,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,39,0
9654,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,3,0
9655,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,4,0
9656,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,2,0
9657,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,7,0
9658,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,23,0
9659,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,26,0
9660,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,2,0
9661,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,5,0
9662,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
9663,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0
9664,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,1
9665,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,36,1
9666,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,22,0
9667,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0
9668,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0
9669,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,0
9670,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,10,0
9671,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
9672,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0
9673,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0
9674,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,19,0
9675,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0
9676,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0
9677,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0
9678,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0
9679,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,2,0
9680,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,13,1
9681,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0
9682,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0
9683,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,21,0
9684,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,40,1
9685,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,23,0
9686,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,11,0
9687,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,26,0
9688,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,3,0
9689,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,1,0
9690,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,12,1
9691,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,15,1
9692,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,6,0
9693,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,4,0
9694,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.725057,8,1,0
9695,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,18,0
9696,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,7,0
9697,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,13,0
9698,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,9,5,0
9699,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.668055,9,4,0
9700,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,11,0
9701,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,23,0
9702,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,34,1
9703,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,7,1
9704,1,2013-08-15,75,55,65.0,-7.0,53,58,0.0,0.0,0459,1854, ,0.0,29.4,30.13,4.2,24.0,4.9,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,3,0
